,sentence,subject_entity,object_entity,label,file_name,sent_idx,id
1569,열대 중부 지방의 태평양 해수면 온도가 평소(3개월 이동평균한 해수면 온도)에 비해 섭씨 0.5도 이상의 차이가 나게 더 차가운 상태로 5개월 이상의 기간 동안 지속될 때 이 같은 명칭을 사용한다.,"{'word': '온도', 'start_idx': 205, 'end_idx': 206, 'type': 'PHE'}","{'word': '열대 중부 지방', 'start_idx': 166, 'end_idx': 173, 'type': 'LOC'}",no_relation,"('라니냐.txt', 'ayJPxmB5_Ss8hlrkJMqnHcUx.dNi-___.txt.ann.json')",3,1569
1570,엘니뇨와 마찬가지로 라니냐는 정상의 상태가 아니므로 기상이변을 초래할 수 있다.,"{'word': '엘니뇨', 'start_idx': 277, 'end_idx': 279, 'type': 'PHE'}","{'word': '라니냐', 'start_idx': 288, 'end_idx': 290, 'type': 'PHE'}",no_relation,"('라니냐.txt', 'ayJPxmB5_Ss8hlrkJMqnHcUx.dNi-___.txt.ann.json')",4,1570
1571,"여름에 라니냐가 발생하면 동남아시아, 인도, 페루를 비롯한 남미 서해안지역등에서 저온현상이 나타나는 경향이 있다.","{'word': '저온현상', 'start_idx': 367, 'end_idx': 370, 'type': 'PHE'}","{'word': '동남아시아', 'start_idx': 336, 'end_idx': 340, 'type': 'LOC'}",phe:location,"('라니냐.txt', 'ayJPxmB5_Ss8hlrkJMqnHcUx.dNi-___.txt.ann.json')",5,1571
1572,"또 호주 북동지역은 반대로 고온현상이 나타날 가능성이 높으며, 인도는 폭우가 늘어날 가능성이 커진다.","{'word': '고온현상', 'start_idx': 401, 'end_idx': 404, 'type': 'PHE'}","{'word': '호주 북동지역', 'start_idx': 388, 'end_idx': 394, 'type': 'LOC'}",phe:location,"('라니냐.txt', 'ayJPxmB5_Ss8hlrkJMqnHcUx.dNi-___.txt.ann.json')",6,1572
1573,겨울철에 발생하면 여름철보다 기후에 미치는 영향이 더 크다.,"{'word': '기후', 'start_idx': 459, 'end_idx': 460, 'type': 'PHE'}","{'word': '겨울철', 'start_idx': 443, 'end_idx': 445, 'type': 'DAT'}",no_relation,"('라니냐.txt', 'ayJPxmB5_Ss8hlrkJMqnHcUx.dNi-___.txt.ann.json')",7,1573
1574,"동남아시아와 브라질 북부 지역은 평년보다 강수량이 늘고, 미국 남부지역은 이상고온 현상이 나타난다.","{'word': '이상고온 현상', 'start_idx': 518, 'end_idx': 524, 'type': 'PHE'}","{'word': '미국 남부지역', 'start_idx': 509, 'end_idx': 515, 'type': 'LOC'}",phe:location,"('라니냐.txt', 'ayJPxmB5_Ss8hlrkJMqnHcUx.dNi-___.txt.ann.json')",8,1574
1575,또 미국 서부와 캐나다 서해안 지역은 기온이 떨어지면서 한파가 늘어나는 경향이 있다.,"{'word': '한파', 'start_idx': 564, 'end_idx': 565, 'type': 'PHE'}","{'word': '미국 서부', 'start_idx': 535, 'end_idx': 539, 'type': 'LOC'}",phe:location,"('라니냐.txt', 'ayJPxmB5_Ss8hlrkJMqnHcUx.dNi-___.txt.ann.json')",9,1575
1576,중국 남부지역은 강수량이 줄어들고 일본은 평년보다 추운 겨울이 나타날 가능성이 높아진다.,"{'word': '추운 겨울', 'start_idx': 609, 'end_idx': 613, 'type': 'PHE'}","{'word': '일본', 'start_idx': 600, 'end_idx': 601, 'type': 'LOC'}",phe:location,"('라니냐.txt', 'ayJPxmB5_Ss8hlrkJMqnHcUx.dNi-___.txt.ann.json')",10,1576
1577,강(江)은 물이 흐르는 길이다.,"{'word': '강', 'start_idx': 0, 'end_idx': 0, 'type': 'RES'}","{'word': '물이 흐르는 길', 'start_idx': 6, 'end_idx': 13, 'type': 'POH'}",no_relation,"('강.txt', 'an_.qG.NhAOof1qGuaPLbp5fLJx8-_.txt.ann.json')",0,1577
1578,"강은 육지 위를 흐르면서 각지에 생명체에 필요한 수분을 공급하며 육지를 침식, 흙, 암석 조각들을 이동시키고 민물고기가 살 수 있는 터전을 만드는 등의 역할을 한다.","{'word': '민물고기', 'start_idx': 130, 'end_idx': 133, 'type': 'IDV'}","{'word': '생명체', 'start_idx': 87, 'end_idx': 89, 'type': 'IDV'}",idv:parent_con,"('강.txt', 'an_.qG.NhAOof1qGuaPLbp5fLJx8-_.txt.ann.json')",3,1578
1579,"하천(河川)은 강과, 골짜기나 평지에서 흐르는 자그마한 내를 뜻하는 시내를 아울러 이르는 말이다.","{'word': '시내', 'start_idx': 200, 'end_idx': 201, 'type': 'RES'}","{'word': '하천', 'start_idx': 162, 'end_idx': 163, 'type': 'RES'}",res:parent_con,"('강.txt', 'an_.qG.NhAOof1qGuaPLbp5fLJx8-_.txt.ann.json')",4,1579
1580,"대한민국에서는 하천법에 의해 국가하천, 지방하천을 정하고, 그 외의 하천은 소하천정비법에 의해 소하천으로 분류한다.","{'word': '소하천', 'start_idx': 270, 'end_idx': 272, 'type': 'RES'}","{'word': '하천', 'start_idx': 255, 'end_idx': 256, 'type': 'RES'}",res:parent_con,"('강.txt', 'an_.qG.NhAOof1qGuaPLbp5fLJx8-_.txt.ann.json')",5,1580
1581,"국가하천은 국토보전상 또는 대한민국 국민 경제상 중요한 하천으로, 국토교통부장관이 아래 사항 중 하나에 해당하면 국가하천으로 지정하여 관리하고 있다.","{'word': '국가하천', 'start_idx': 282, 'end_idx': 285, 'type': 'RES'}","{'word': '하천', 'start_idx': 313, 'end_idx': 314, 'type': 'RES'}",res:parent_con,"('강.txt', 'an_.qG.NhAOof1qGuaPLbp5fLJx8-_.txt.ann.json')",6,1581
1582,"지방하천은 지방의 공공이해와 밀접한 관계가 있는 하천으로서 시장 또는 도지사가 그 명칭과 구간을 지정하는 하천을 말하며, 시장 또는 도지사가 하천을 관리한다.","{'word': '지방하천', 'start_idx': 366, 'end_idx': 369, 'type': 'RES'}","{'word': '하천', 'start_idx': 393, 'end_idx': 394, 'type': 'RES'}",res:parent_con,"('강.txt', 'an_.qG.NhAOof1qGuaPLbp5fLJx8-_.txt.ann.json')",7,1582
1583,"소하천은 국가하천 또는 지방하천으로 지정되지 않은 하천으로, 일시적이 아닌 유수(流水)가 있거나 또는 있을 것이 예상되는 구역이다.","{'word': '소하천', 'start_idx': 455, 'end_idx': 457, 'type': 'RES'}","{'word': '유수', 'start_idx': 497, 'end_idx': 498, 'type': 'PHE'}",res:feature,"('강.txt', 'an_.qG.NhAOof1qGuaPLbp5fLJx8-_.txt.ann.json')",8,1583
1584,계절의 변화에 따라 수질 변화가 가장 큰 수원이다.,"{'word': '수질', 'start_idx': 697, 'end_idx': 698, 'type': 'PHE'}","{'word': '계절', 'start_idx': 686, 'end_idx': 687, 'type': 'PHE'}",phe:influence,"('강.txt', 'an_.qG.NhAOof1qGuaPLbp5fLJx8-_.txt.ann.json')",13,1584
1585,Horton은 하천 평균길이가 하천차수에 따라 증가하는 것을 발견하고 하천길이법칙(law of stream lengths)을 만들었다.,"{'word': '하천길이법칙', 'start_idx': 790, 'end_idx': 795, 'type': 'PHE'}","{'word': '하천 평균길이', 'start_idx': 759, 'end_idx': 765, 'type': 'POH'}",no_relation,"('강.txt', 'an_.qG.NhAOof1qGuaPLbp5fLJx8-_.txt.ann.json')",15,1585
1586,하천종단도에서 하천 임의 두 지점의 표고차와 수평거리의 비를 하천 경사라고 한다.,"{'word': '하천', 'start_idx': 1026, 'end_idx': 1027, 'type': 'RES'}","{'word': '하천종단도', 'start_idx': 1018, 'end_idx': 1022, 'type': 'POH'}",no_relation,"('강.txt', 'an_.qG.NhAOof1qGuaPLbp5fLJx8-_.txt.ann.json')",20,1586
1587,"유역 내 지류하천의 다소를 나타내는 값으로 사용되며, 토양이 침식성, 불투수성, 급경사, 식생 피복이 빈약한 지역일수록 높은 하천 밀도, 비침식성 토양, 투수성인 지역일수록 낮은 하천 밀도를 보인다.","{'word': '높은 하천 밀도', 'start_idx': 1245, 'end_idx': 1252, 'type': 'PHE'}","{'word': '침식성', 'start_idx': 1212, 'end_idx': 1214, 'type': 'PHE'}",phe:influence,"('강.txt', 'an_.qG.NhAOof1qGuaPLbp5fLJx8-_.txt.ann.json')",24,1587
1588,"유역 내 지류하천의 다소를 나타내는 값으로 사용되며, 토양이 침식성, 불투수성, 급경사, 식생 피복이 빈약한 지역일수록 높은 하천 밀도, 비침식성 토양, 투수성인 지역일수록 낮은 하천 밀도를 보인다.","{'word': '낮은 하천 밀도', 'start_idx': 1275, 'end_idx': 1282, 'type': 'PHE'}","{'word': '투수성', 'start_idx': 1264, 'end_idx': 1266, 'type': 'PHE'}",phe:influence,"('강.txt', 'an_.qG.NhAOof1qGuaPLbp5fLJx8-_.txt.ann.json')",24,1588
1589,지구의 역사는 지구가 형성된 이후 현재까지의 역사를 간단히 기술한다.,"{'word': '지구', 'start_idx': 8, 'end_idx': 9, 'type': 'RES'}","{'word': '역사', 'start_idx': 4, 'end_idx': 5, 'type': 'POH'}",no_relation,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",0,1589
1590,지구가 태양계의 일원으로서 탄생한 것은 지금으로부터 약 45억년 전이라고 생각된다.,"{'word': '지구', 'start_idx': 39, 'end_idx': 40, 'type': 'RES'}","{'word': '태양계', 'start_idx': 43, 'end_idx': 45, 'type': 'RES'}",res:parent_con,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",1,1590
1591,지구가 태양계의 일원으로서 탄생한 것은 지금으로부터 약 45억년 전이라고 생각된다.,"{'word': '지구', 'start_idx': 39, 'end_idx': 40, 'type': 'RES'}","{'word': '45억년 전', 'start_idx': 70, 'end_idx': 75, 'type': 'DAT'}",res:outbreak_date,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",1,1591
1592,"최초의 지구 내부가 핵, 맨틀, 지각으로 나뉘는 과정에서 최초의 해양이나 대기를 형성하였다.","{'word': '핵', 'start_idx': 97, 'end_idx': 97, 'type': 'RES'}","{'word': '지구 내부', 'start_idx': 90, 'end_idx': 94, 'type': 'RES'}",res:parent_con,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",2,1592
1593,"최초의 지구 내부가 핵, 맨틀, 지각으로 나뉘는 과정에서 최초의 해양이나 대기를 형성하였다.","{'word': '맨틀', 'start_idx': 100, 'end_idx': 101, 'type': 'RES'}","{'word': '지구 내부', 'start_idx': 90, 'end_idx': 94, 'type': 'RES'}",res:parent_con,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",2,1593
1594,"최초의 지구 내부가 핵, 맨틀, 지각으로 나뉘는 과정에서 최초의 해양이나 대기를 형성하였다.","{'word': '지각', 'start_idx': 104, 'end_idx': 105, 'type': 'RES'}","{'word': '지구 내부', 'start_idx': 90, 'end_idx': 94, 'type': 'RES'}",res:parent_con,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",2,1594
1595,지구상에 최초의 생명이 출현한 것은 약 30억년 전쯤이다.,"{'word': '지구', 'start_idx': 138, 'end_idx': 139, 'type': 'RES'}","{'word': '30억년 전', 'start_idx': 160, 'end_idx': 165, 'type': 'DAT'}",res:outbreak_date,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",3,1595
1596,"생명이 출현할 때까지의 지구의 상태를 생각할 자료는 극히 적으므로, 운석, 운철(隕鐵) 따위의 자료나 다른 천체의 성질 등에서 추정하고 있다.","{'word': '천체', 'start_idx': 231, 'end_idx': 232, 'type': 'RES'}","{'word': '운석', 'start_idx': 209, 'end_idx': 210, 'type': 'RES'}",no_relation,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",4,1596
1597,"이들 시대에 일어났던 갖가지 변동에 의하여 오늘날의 대륙과 해양이 완성되고, 생물계에는 점차로 고등생물이 출현하여 마침내 인류의 탄생을 보기에 이르렀다.","{'word': '대륙', 'start_idx': 360, 'end_idx': 361, 'type': 'RES'}","{'word': '변동', 'start_idx': 347, 'end_idx': 348, 'type': 'PHE'}",res:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",6,1597
1598,"이들 시대에 일어났던 갖가지 변동에 의하여 오늘날의 대륙과 해양이 완성되고, 생물계에는 점차로 고등생물이 출현하여 마침내 인류의 탄생을 보기에 이르렀다.","{'word': '해양', 'start_idx': 364, 'end_idx': 365, 'type': 'RES'}","{'word': '변동', 'start_idx': 347, 'end_idx': 348, 'type': 'PHE'}",res:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",6,1598
1599,태양계 형성의 표준 모델은 성운설이라고 하는 이론에 기초한다.,"{'word': '성운설', 'start_idx': 432, 'end_idx': 434, 'type': 'POH'}","{'word': '태양계', 'start_idx': 417, 'end_idx': 419, 'type': 'RES'}",no_relation,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",7,1599
1600,"이 이론에 의하면, 태양계는 우주 먼지와 기체가 모여 회전하는 거대한 구름인 태양 성운으로부터 형성되었다.","{'word': '태양계', 'start_idx': 463, 'end_idx': 465, 'type': 'RES'}","{'word': '태양 성운', 'start_idx': 495, 'end_idx': 499, 'type': 'RES'}",res:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",8,1600
1601,"구성 성분은 빅뱅 직후 만들어진 수소와 헬륨, 그리고 초신성에서 방출된 무거운 원소들이었다.","{'word': '초신성', 'start_idx': 542, 'end_idx': 544, 'type': 'RES'}","{'word': '수소', 'start_idx': 530, 'end_idx': 531, 'type': 'POH'}",no_relation,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",9,1601
1602,"45억 년 전, 근처 초신성의 충격파의 영향으로 성운은 수축하기 시작하였으며, 회전 속도도 빨라지기 시작하였다.","{'word': '성운', 'start_idx': 591, 'end_idx': 592, 'type': 'RES'}","{'word': '45억 년 전', 'start_idx': 564, 'end_idx': 570, 'type': 'DAT'}",res:outbreak_date,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",10,1602
1603,"이로 인해 각운동량, 중력, 관성이 증가하면서 성운은 회전축에 수직으로 납작해져 원시 행성계 원반을 이루었다.","{'word': '성운', 'start_idx': 653, 'end_idx': 654, 'type': 'RES'}","{'word': '각운동량', 'start_idx': 633, 'end_idx': 636, 'type': 'POH'}",res:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",11,1603
1604,"이로 인해 각운동량, 중력, 관성이 증가하면서 성운은 회전축에 수직으로 납작해져 원시 행성계 원반을 이루었다.","{'word': '성운', 'start_idx': 653, 'end_idx': 654, 'type': 'RES'}","{'word': '중력', 'start_idx': 639, 'end_idx': 640, 'type': 'POH'}",res:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",11,1604
1605,"이로 인해 각운동량, 중력, 관성이 증가하면서 성운은 회전축에 수직으로 납작해져 원시 행성계 원반을 이루었다.","{'word': '성운', 'start_idx': 653, 'end_idx': 654, 'type': 'RES'}","{'word': '관성', 'start_idx': 643, 'end_idx': 644, 'type': 'POH'}",res:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",11,1605
1606,내부의 큰 물질들의 충돌로 인한 섭동으로 킬로미터 크기의 원시행성이 만들어졌다.,"{'word': '원시행성', 'start_idx': 721, 'end_idx': 724, 'type': 'RES'}","{'word': '충돌', 'start_idx': 700, 'end_idx': 701, 'type': 'POH'}",res:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",12,1606
1607,"각운동량이 작았던 성운의 중심부는 빠르게 압축되었고, 이로 인해 열이 생성되면서 수소가 헬륨으로 핵융합하기 시작하였다.","{'word': '핵융합', 'start_idx': 788, 'end_idx': 790, 'type': 'PHE'}","{'word': '열', 'start_idx': 770, 'end_idx': 770, 'type': 'POH'}",phe:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",13,1607
1608,"각운동량이 작았던 성운의 중심부는 빠르게 압축되었고, 이로 인해 열이 생성되면서 수소가 헬륨으로 핵융합하기 시작하였다.","{'word': '핵융합', 'start_idx': 788, 'end_idx': 790, 'type': 'PHE'}","{'word': '각운동량', 'start_idx': 734, 'end_idx': 737, 'type': 'POH'}",phe:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",13,1608
1609,곧 T 타우리 별이 연소되면서 태양을 만들었다.,"{'word': '태양', 'start_idx': 818, 'end_idx': 819, 'type': 'RES'}","{'word': 'T 타우리 별', 'start_idx': 803, 'end_idx': 809, 'type': 'RES'}",res:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",14,1609
1610,"한편, 성운의 외곽부에서는 물질이 응축되기 시작하면서 원시 행성계 원반은 여러 개의 고리로 나뉘게 되었다.","{'word': '원시 행성계 원반', 'start_idx': 858, 'end_idx': 866, 'type': 'RES'}","{'word': '여러 개의 고리', 'start_idx': 869, 'end_idx': 876, 'type': 'POH'}",res:feature,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",15,1610
1611,비교적 더 큰 우주먼지와 잔해들은 서로 뭉치면서 (강착) 행성을 만들었다.,"{'word': '행성', 'start_idx': 920, 'end_idx': 921, 'type': 'RES'}","{'word': '우주먼지', 'start_idx': 896, 'end_idx': 899, 'type': 'POH'}",res:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",16,1611
1612,비교적 더 큰 우주먼지와 잔해들은 서로 뭉치면서 (강착) 행성을 만들었다.,"{'word': '행성', 'start_idx': 920, 'end_idx': 921, 'type': 'RES'}","{'word': '잔해', 'start_idx': 902, 'end_idx': 903, 'type': 'POH'}",res:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",16,1612
1613,"&lt;ref name=""Goldreich1973/""&gt; Earth formed in this manner about 4.54billion years ago (with an uncertainty of 1%) and was largely completed within 10–20millionyears. The solar wind of the newly formed T Tauri star cleared out most of the material in the disk that had not already condensed into larger bodies. The same process is expected to produce accretion disks around virtually all newly forming stars in the universe, some of which yield planets.The proto-Earth grew by accretion until its interior was hot enough to melt the heavy, siderophile metals. Having higher densities than the silicates, these metals sank. This so-called ""iron catastrophe"" resulted in the separation of a primitive mantle and a (metallic) core only 10million years after the Earth began to form, producing the layered structure of Earth and setting up the formation of Earth's magnetic field.&lt;/ref&gt; 이러한 과정으로 지구는 약 45.4억년 전에 형성되었을 것으로 보이며, 1000~2000만 년 후 완전한 행성을 이루었다.","{'word': '지구', 'start_idx': 1831, 'end_idx': 1832, 'type': 'RES'}","{'word': '45.4억년 전', 'start_idx': 1837, 'end_idx': 1844, 'type': 'DAT'}",res:outbreak_date,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",17,1613
1614,응축되지 못한 먼지는 태양풍에 의해 바깥으로 밀려났다.,"{'word': '태양풍', 'start_idx': 1903, 'end_idx': 1905, 'type': 'POH'}","{'word': '먼지', 'start_idx': 1899, 'end_idx': 1900, 'type': 'POH'}",no_relation,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",18,1614
1615,"원시 지구는 강착 과정으로 점차 크기를 키워갔으며, 내부는 뜨거워져 중금속인 친철원소들이 액화되기 시작하였다.","{'word': '원시 지구', 'start_idx': 1922, 'end_idx': 1926, 'type': 'RES'}","{'word': '강착 과정', 'start_idx': 1929, 'end_idx': 1933, 'type': 'PHE'}",res:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",19,1615
1616,"금속들은 토양을 이루는 규소염보다 더 무거웠기 때문에 가라앉았는데, 이 과정을 철의 대변혁 (iron catastrophe)이라고 하여 지구 형성 1000만 년 후 원시 맨틀과 내핵이 분리되고 지구 자기장이 생겨난 사건이다.","{'word': '철의 대변혁', 'start_idx': 2028, 'end_idx': 2033, 'type': 'PHE'}","{'word': 'iron catastrophe', 'start_idx': 2036, 'end_idx': 2051, 'type': 'PHE'}",phe:alter_name,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",20,1616
1617,"금속들은 토양을 이루는 규소염보다 더 무거웠기 때문에 가라앉았는데, 이 과정을 철의 대변혁 (iron catastrophe)이라고 하여 지구 형성 1000만 년 후 원시 맨틀과 내핵이 분리되고 지구 자기장이 생겨난 사건이다.","{'word': '철의 대변혁', 'start_idx': 2028, 'end_idx': 2033, 'type': 'PHE'}","{'word': '지구 자기장이 생겨난 사건', 'start_idx': 2092, 'end_idx': 2105, 'type': 'PHE'}",phe:alter_name,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",20,1617
1618,지구 최초의 대기는 태양 성운에서 비롯한 수소와 헬륨 같은 가벼운 원소로 이루어졌다.,"{'word': '지구 최초의 대기', 'start_idx': 2110, 'end_idx': 2118, 'type': 'RES'}","{'word': '수소', 'start_idx': 2133, 'end_idx': 2134, 'type': 'POH'}",res:parent_con,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",21,1618
1619,지구 최초의 대기는 태양 성운에서 비롯한 수소와 헬륨 같은 가벼운 원소로 이루어졌다.,"{'word': '지구 최초의 대기', 'start_idx': 2110, 'end_idx': 2118, 'type': 'RES'}","{'word': '헬륨', 'start_idx': 2137, 'end_idx': 2138, 'type': 'POH'}",res:parent_con,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",21,1619
1620,이 원소들은 이후 태양풍과 지구의 열로 인해 우주로 날려져버렸다.,"{'word': '지구', 'start_idx': 2173, 'end_idx': 2174, 'type': 'RES'}","{'word': '태양풍', 'start_idx': 2168, 'end_idx': 2170, 'type': 'POH'}",no_relation,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",22,1620
1621,지구 역사상 첫 누대 (이언)는 명왕누대로 지구 형성부터 38억년 전의 시생누대까지를 뜻한다.,"{'word': '명왕누대', 'start_idx': 2213, 'end_idx': 2216, 'type': 'DAT'}","{'word': '지구 역사상 첫 누대', 'start_idx': 2195, 'end_idx': 2205, 'type': 'DAT'}",dat:alter_name,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",23,1621
1622,지구 역사상 첫 누대 (이언)는 명왕누대로 지구 형성부터 38억년 전의 시생누대까지를 뜻한다.,"{'word': '명왕누대', 'start_idx': 2213, 'end_idx': 2216, 'type': 'DAT'}","{'word': '이언', 'start_idx': 2208, 'end_idx': 2209, 'type': 'DAT'}",dat:alter_name,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",23,1622
1623,"가장 오래된 바위는 40억년 전 형성되었으며 가장 오래된 퇴적 지르코늄 결정이 44억 년 전, 지각이 형성된 지 얼마 안 되어 만들어졌다.","{'word': '바위', 'start_idx': 2255, 'end_idx': 2256, 'type': 'RES'}","{'word': '40억년 전', 'start_idx': 2259, 'end_idx': 2264, 'type': 'DAT'}",res:outbreak_date,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",24,1623
1624,이 시기 원시 행성 중 하나가 지구에 부딪쳐 지각과 맨틀을 방출시키면서 달이 형성되었다는 이론을 거대충돌 가설이라고 한다.,"{'word': '달', 'start_idx': 2366, 'end_idx': 2366, 'type': 'RES'}","{'word': '지각', 'start_idx': 2351, 'end_idx': 2352, 'type': 'RES'}",res:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",25,1624
1625,이 시기 원시 행성 중 하나가 지구에 부딪쳐 지각과 맨틀을 방출시키면서 달이 형성되었다는 이론을 거대충돌 가설이라고 한다.,"{'word': '달', 'start_idx': 2366, 'end_idx': 2366, 'type': 'RES'}","{'word': '맨틀', 'start_idx': 2355, 'end_idx': 2356, 'type': 'RES'}",res:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",25,1625
1626,"다른 별들에 남은 크레이터 수로 추측할 때 약 41억년 전부터 38억년 전까지는 제2 폭격기 (Late heavy bombardment)라 불리는, 수많은 운석이 지구에 쏟아진 시기가 있었던 것으로 추측된다.","{'word': '제2 폭격기', 'start_idx': 2440, 'end_idx': 2445, 'type': 'DAT'}","{'word': '41억년 전부터 38억년 전', 'start_idx': 2421, 'end_idx': 2435, 'type': 'DAT'}",dat:alter_name,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",26,1626
1627,"다른 별들에 남은 크레이터 수로 추측할 때 약 41억년 전부터 38억년 전까지는 제2 폭격기 (Late heavy bombardment)라 불리는, 수많은 운석이 지구에 쏟아진 시기가 있었던 것으로 추측된다.","{'word': '제2 폭격기', 'start_idx': 2440, 'end_idx': 2445, 'type': 'DAT'}","{'word': 'Late heavy bombardment', 'start_idx': 2448, 'end_idx': 2469, 'type': 'DAT'}",dat:alter_name,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",26,1627
1628,또 거대한 열의 흐름으로 인해 화산 활동이 매우 심했다.,"{'word': '화산 활동', 'start_idx': 2529, 'end_idx': 2533, 'type': 'PHE'}","{'word': '열의 흐름', 'start_idx': 2518, 'end_idx': 2522, 'type': 'PHE'}",phe:influence,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",27,1628
1629,그러나 이 시기의 퇴적 지르코늄 결정이 발견되었다는 사실은 이미 당시 물이 바다나 대양의 형태로 존재했다는 증거이다.,"{'word': '물', 'start_idx': 2583, 'end_idx': 2583, 'type': 'RES'}","{'word': '퇴적 지르코늄 결정', 'start_idx': 2554, 'end_idx': 2563, 'type': 'POH'}",no_relation,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",28,1629
1630,"시생누대 초기, 지구는 편이었다.","{'word': '지구', 'start_idx': 2619, 'end_idx': 2620, 'type': 'RES'}","{'word': '시생누대', 'start_idx': 2610, 'end_idx': 2613, 'type': 'DAT'}",no_relation,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",29,1630
1631,이 시기 대기는 산소와 오존층이 없었으므로 대부분의 생명체는 살아남기 힘들었다.,"{'word': '오존층', 'start_idx': 2642, 'end_idx': 2644, 'type': 'POH'}","{'word': '산소', 'start_idx': 2638, 'end_idx': 2639, 'type': 'POH'}",no_relation,"('지구의 역사.txt', 'aY2Ub_coPtaFZB_ygvOpUtcWARZK-______.txt.ann.json')",30,1631
